path,transcript,emotion,speaker
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_jail_happy.wav,jail,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_jar_happy.wav,jar,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_join_happy.wav,join,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_judge_happy.wav,judge,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_jug_happy.wav,jug,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_juice_happy.wav,juice,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_keen_happy.wav,keen,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_keep_happy.wav,keep,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_keg_happy.wav,keg,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_kick_happy.wav,kick,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_kill_happy.wav,kill,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_king_happy.wav,king,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_kite_happy.wav,kite,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_knock_happy.wav,knock,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_late_happy.wav,late,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_laud_happy.wav,laud,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_lean_happy.wav,lean,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_learn_happy.wav,learn,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_lease_happy.wav,lease,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_lid_happy.wav,lid,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_life_happy.wav,life,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_limb_happy.wav,limb,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_live_happy.wav,live,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_loaf_happy.wav,loaf,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_long_happy.wav,long,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_lore_happy.wav,lore,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_lose_happy.wav,lose,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_lot_happy.wav,lot,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_love_happy.wav,love,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_luck_happy.wav,luck,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_make_happy.wav,make,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_match_happy.wav,match,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_merge_happy.wav,merge,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mess_happy.wav,mess,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_met_happy.wav,met,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mill_happy.wav,mill,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mob_happy.wav,mob,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mode_happy.wav,mode,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mood_happy.wav,mood,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_moon_happy.wav,moon,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mop_happy.wav,mop,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_mouse_happy.wav,mouse,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_nag_happy.wav,nag,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_name_happy.wav,name,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_near_happy.wav,near,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_neat_happy.wav,neat,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_nice_happy.wav,nice,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_note_happy.wav,note,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_numb_happy.wav,numb,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pad_happy.wav,pad,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_page_happy.wav,page,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pain_happy.wav,pain,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pass_happy.wav,pass,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pearl_happy.wav,pearl,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_peg_happy.wav,peg,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_perch_happy.wav,perch,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_phone_happy.wav,phone,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pick_happy.wav,pick,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pike_happy.wav,pike,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pole_happy.wav,pole,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_pool_happy.wav,pool,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_puff_happy.wav,puff,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rag_happy.wav,rag,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_raid_happy.wav,raid,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rain_happy.wav,rain,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_raise_happy.wav,raise,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rat_happy.wav,rat,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_reach_happy.wav,reach,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_read_happy.wav,read,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_red_happy.wav,red,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_ring_happy.wav,ring,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_ripe_happy.wav,ripe,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_road_happy.wav,road,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_room_happy.wav,room,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rose_happy.wav,rose,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rot_happy.wav,rot,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rough_happy.wav,rough,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_rush_happy.wav,rush,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_said_happy.wav,said,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_sail_happy.wav,sail,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_search_happy.wav,search,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_seize_happy.wav,seize,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_sell_happy.wav,sell,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_shack_happy.wav,shack,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_shall_happy.wav,shall,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_shawl_happy.wav,shawl,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_sheep_happy.wav,sheep,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_shirt_happy.wav,shirt,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_should_happy.wav,should,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_shout_happy.wav,shout,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_size_happy.wav,size,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_soap_happy.wav,soap,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_soup_happy.wav,soup,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_sour_happy.wav,sour,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_south_happy.wav,south,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_sub_happy.wav,sub,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_such_happy.wav,such,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_sure_happy.wav,sure,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_take_happy.wav,take,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_talk_happy.wav,talk,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_tape_happy.wav,tape,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_team_happy.wav,team,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_tell_happy.wav,tell,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_thin_happy.wav,thin,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_third_happy.wav,third,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_thought_happy.wav,thought,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_thumb_happy.wav,thumb,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_time_happy.wav,time,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_tip_happy.wav,tip,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_tire_happy.wav,tire,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_ton_happy.wav,ton,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_tool_happy.wav,tool,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_tough_happy.wav,tough,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_turn_happy.wav,turn,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_vine_happy.wav,vine,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_voice_happy.wav,voice,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_void_happy.wav,void,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_vote_happy.wav,vote,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_wag_happy.wav,wag,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_walk_happy.wav,walk,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_wash_happy.wav,wash,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_week_happy.wav,week,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_wheat_happy.wav,wheat,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_when_happy.wav,when,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_which_happy.wav,which,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_whip_happy.wav,whip,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_white_happy.wav,white,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_wife_happy.wav,wife,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_wire_happy.wav,wire,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_witch_happy.wav,witch,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_yearn_happy.wav,yearn,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_yes_happy.wav,yes,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_young_happy.wav,young,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_happy/YAF_youth_happy.wav,youth,happy,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_back_neutral.wav,back,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_bar_neutral.wav,bar,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_base_neutral.wav,base,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_bath_neutral.wav,bath,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_bean_neutral.wav,bean,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_beg_neutral.wav,beg,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_bite_neutral.wav,bite,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_boat_neutral.wav,boat,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_bone_neutral.wav,bone,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_book_neutral.wav,book,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_bought_neutral.wav,bought,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_burn_neutral.wav,burn,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_cab_neutral.wav,cab,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_calm_neutral.wav,calm,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_came_neutral.wav,came,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_cause_neutral.wav,cause,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_chain_neutral.wav,chain,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_chair_neutral.wav,chair,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_chalk_neutral.wav,chalk,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_chat_neutral.wav,chat,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_check_neutral.wav,check,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_cheek_neutral.wav,cheek,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_chief_neutral.wav,chief,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_choice_neutral.wav,choice,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_cool_neutral.wav,cool,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_dab_neutral.wav,dab,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_date_neutral.wav,date,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_dead_neutral.wav,dead,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_death_neutral.wav,death,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_deep_neutral.wav,deep,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_dime_neutral.wav,dime,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_dip_neutral.wav,dip,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_ditch_neutral.wav,ditch,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_dodge_neutral.wav,dodge,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_dog_neutral.wav,dog,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_doll_neutral.wav,doll,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_door_neutral.wav,door,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_fail_neutral.wav,fail,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_fall_neutral.wav,fall,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_far_neutral.wav,far,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_fat_neutral.wav,fat,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_fit_neutral.wav,fit,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_five_neutral.wav,five,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_food_neutral.wav,food,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_gap_neutral.wav,gap,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_gas_neutral.wav,gas,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_gaze_neutral.wav,gaze,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_germ_neutral.wav,germ,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_get_neutral.wav,get,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_gin_neutral.wav,gin,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_goal_neutral.wav,goal,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_good_neutral.wav,good,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_goose_neutral.wav,goose,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_gun_neutral.wav,gun,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_half_neutral.wav,half,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hall_neutral.wav,hall,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hash_neutral.wav,hash,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hate_neutral.wav,hate,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_have_neutral.wav,have,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_haze_neutral.wav,haze,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hire_neutral.wav,hire,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hit_neutral.wav,hit,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hole_neutral.wav,hole,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_home_neutral.wav,home,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hurl_neutral.wav,hurl,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_hush_neutral.wav,hush,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_jail_neutral.wav,jail,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_jar_neutral.wav,jar,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_join_neutral.wav,join,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_judge_neutral.wav,judge,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_jug_neutral.wav,jug,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_juice_neutral.wav,juice,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_keen_neutral.wav,keen,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_keep_neutral.wav,keep,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_keg_neutral.wav,keg,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_kick_neutral.wav,kick,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_kill_neutral.wav,kill,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_king_neutral.wav,king,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_kite_neutral.wav,kite,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_knock_neutral.wav,knock,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_late_neutral.wav,late,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_laud_neutral.wav,laud,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_lean_neutral.wav,lean,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_learn_neutral.wav,learn,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_lease_neutral.wav,lease,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_lid_neutral.wav,lid,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_life_neutral.wav,life,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_limb_neutral.wav,limb,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_live_neutral.wav,live,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_loaf_neutral.wav,loaf,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_long_neutral.wav,long,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_lore_neutral.wav,lore,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_lose_neutral.wav,lose,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_lot_neutral.wav,lot,neutral,YAF
/Users/shrehithasureddy/Downloads/emotion_label/data/TESS/YAF_neutral/YAF_love_neutral.wav,love,neutral,YAF
